sqft_living,bedrooms,price
1080.0,2.0,460000.0
3080.0,5.0,579950.0
1890.0,3.0,375000.0
2000.0,3.0,300000.0
3290.0,4.0,947500.0
1270.0,3.0,386100.0
1670.0,2.0,660000.0
2100.0,4.0,207000.0
1640.0,4.0,635200.0
1570.0,3.0,419000.0
1650.0,3.0,320000.0
1180.0,3.0,310000.0
1290.0,3.0,331000.0
2380.0,4.0,342000.0
1660.0,5.0,780000.0
940.0,3.0,185000.0
3380.0,5.0,600000.0
4020.0,5.0,590000.0
1380.0,3.0,640000.0
1990.0,4.0,445000.0
3070.0,5.0,825000.0
4740.0,4.0,1150000.0
3280.0,4.0,734500.0
2230.0,3.0,646800.0
1730.0,4.0,446000.0
2500.0,4.0,395000.0
1570.0,3.0,272950.0
760.0,2.0,361600.0
2380.0,3.0,886000.0
3420.0,4.0,839900.0
1110.0,2.0,229800.0
3120.0,4.0,760000.0
950.0,3.0,365000.0
2990.0,4.0,350000.0
2560.0,4.0,379500.0
1060.0,3.0,641200.0
2145.0,3.0,734000.0
1820.0,3.0,455850.0
1140.0,2.0,467000.0
2100.0,4.0,607000.0
1160.0,2.0,350000.0
2080.0,3.0,436800.0
2690.0,4.0,675000.0
1450.0,3.0,257000.0
2660.0,4.0,313100.0
2074.0,3.0,515100.0
2580.0,4.0,355000.0
1890.0,4.0,525000.0
1940.0,3.0,576000.0
2242.0,3.0,309780.0
1260.0,2.0,329950.0
3200.0,5.0,1330000.0
1550.0,3.0,290000.0
2440.0,4.0,610000.0
1420.0,3.0,485000.0
1200.0,3.0,420000.0
2500.0,5.0,235000.0
2370.0,3.0,790000.0
1730.0,3.0,258000.0
2410.0,3.0,432000.0
2110.0,4.0,603000.0
2540.0,3.0,485000.0
1800.0,4.0,338800.0
2280.0,3.0,410000.0
830.0,2.0,110000.0
3400.0,4.0,475000.0
1440.0,3.0,405000.0
1360.0,3.0,359000.0
1460.0,2.0,312000.0
1020.0,3.0,385000.0
1630.0,3.0,725000.0
760.0,2.0,289950.0
3420.0,4.0,840000.0
1830.0,4.0,269800.0
3340.0,4.0,749950.0
4285.0,4.0,1650000.0
3720.0,4.0,1440000.0
2080.0,4.0,442000.0
2430.0,4.0,723000.0
3750.0,4.0,920000.0
1880.0,6.0,326000.0
2820.0,4.0,398500.0
1680.0,3.0,489900.0
1700.0,4.0,445000.0
1900.0,5.0,630000.0
1520.0,2.0,430000.0
1460.0,3.0,324950.0
1970.0,3.0,339000.0
1080.0,1.0,411000.0
3223.0,5.0,479349.0
1610.0,4.0,269000.0
840.0,2.0,389100.0
1570.0,3.0,335000.0
2440.0,4.0,725000.0
1070.0,2.0,95000.0
1280.0,4.0,249000.0
1750.0,4.0,364000.0
2380.0,4.0,835100.0
2230.0,4.0,449000.0
1230.0,3.0,740000.0
2680.0,4.0,622000.0
840.0,2.0,190000.0
1610.0,3.0,435000.0
1460.0,3.0,436000.0
840.0,3.0,199990.0
5270.0,4.0,2600000.0
1270.0,3.0,475000.0
2670.0,3.0,798800.0
1850.0,4.0,449000.0
2040.0,4.0,265000.0
2050.0,4.0,260000.0
1630.0,3.0,474900.0
1700.0,4.0,950000.0
1110.0,3.0,190500.0
2130.0,3.0,475000.0
1070.0,2.0,550000.0
3130.0,4.0,685530.0
3400.0,4.0,712000.0
1670.0,3.0,533000.0
2420.0,3.0,349900.0
1470.0,2.0,230000.0
2630.0,3.0,609000.0
1720.0,4.0,360000.0
2120.0,4.0,518500.0
2660.0,5.0,760000.0
2280.0,3.0,415000.0
1600.0,3.0,785000.0
2590.0,5.0,1500000.0
2610.0,4.0,320000.0
1250.0,3.0,390000.0
3000.0,1.0,415000.0
2760.0,5.0,399950.0
1390.0,1.0,400000.0
1940.0,4.0,322000.0
1070.0,2.0,346000.0
1200.0,2.0,445000.0
2070.0,2.0,1450000.0
1470.0,4.0,465000.0
2440.0,5.0,495000.0
2500.0,3.0,565000.0
1980.0,4.0,900000.0
2680.0,4.0,515000.0
3740.0,4.0,1090000.0
1010.0,3.0,259950.0
2300.0,4.0,350000.0
1490.0,3.0,265950.0
6810.0,5.0,2480000.0
3220.0,4.0,558000.0
3920.0,5.0,760000.0
920.0,2.0,285000.0
810.0,3.0,367000.0
1320.0,4.0,229000.0
1160.0,2.0,605125.0
1680.0,4.0,625000.0
1180.0,3.0,390000.0
1560.0,4.0,382500.0
2052.0,4.0,349900.0
1650.0,2.0,382000.0
3680.0,4.0,1900000.0
3390.0,3.0,750000.0
1140.0,3.0,250000.0
700.0,2.0,248000.0
2410.0,3.0,415000.0
1040.0,2.0,341000.0
1560.0,2.0,494400.0
2210.0,4.0,510000.0
1010.0,3.0,215000.0
2060.0,5.0,417500.0
3070.0,4.0,1230000.0
1410.0,3.0,269000.0
840.0,2.0,130000.0
2590.0,4.0,465000.0
960.0,2.0,232000.0
1940.0,3.0,287000.0
2230.0,3.0,585188.0
2460.0,5.0,358000.0
1040.0,2.0,450000.0
1980.0,3.0,342000.0
3520.0,4.0,800000.0
2430.0,4.0,255000.0
1830.0,5.0,465000.0
1570.0,3.0,284200.0
2300.0,4.0,299000.0
2170.0,2.0,765000.0
2410.0,3.0,614905.0
1680.0,4.0,525000.0
2160.0,3.0,520000.0
2100.0,4.0,1080000.0
1790.0,3.0,450000.0
3680.0,4.0,935000.0
1230.0,3.0,554663.0
2130.0,4.0,325000.0
1810.0,3.0,615500.0
2700.0,3.0,402000.0
1190.0,3.0,319500.0
1210.0,3.0,345000.0
1270.0,3.0,415000.0
6530.0,4.0,1600000.0
1270.0,3.0,440000.0
1630.0,3.0,385000.0
1900.0,3.0,600000.0
2820.0,5.0,675000.0
2040.0,3.0,555000.0
3220.0,4.0,579000.0
1800.0,3.0,665000.0
2040.0,3.0,355000.0
1560.0,3.0,226500.0
1400.0,4.0,220000.0
1020.0,3.0,280000.0
750.0,2.0,435000.0
2230.0,4.0,1000000.0
1440.0,3.0,330490.0
1440.0,2.0,210000.0
1250.0,4.0,255000.0
1860.0,3.0,309620.0
2820.0,3.0,735000.0
1010.0,2.0,310000.0
2400.0,5.0,405000.0
2620.0,4.0,300000.0
1620.0,3.0,347500.0
1680.0,3.0,469000.0
1620.0,4.0,327000.0
1370.0,3.0,447000.0
2830.0,6.0,705000.0
1500.0,2.0,480000.0
3600.0,5.0,484000.0
2320.0,3.0,425000.0
2520.0,3.0,420000.0
1210.0,3.0,430000.0
1520.0,3.0,260000.0
1540.0,3.0,273000.0
1090.0,1.0,375000.0
1230.0,3.0,195000.0
1460.0,3.0,340000.0
1850.0,3.0,287200.0
1770.0,3.0,419950.0
1470.0,3.0,254000.0
2410.0,3.0,500000.0
2280.0,3.0,560000.0
1980.0,3.0,660000.0
3000.0,3.0,400000.0
2110.0,3.0,475300.0
1100.0,2.0,300000.0
1390.0,4.0,234000.0
2420.0,4.0,399950.0
2320.0,4.0,345000.0
1990.0,4.0,328000.0
3370.0,4.0,480000.0
2540.0,5.0,531000.0
1840.0,5.0,590000.0
3000.0,4.0,585000.0
1340.0,3.0,215000.0
4700.0,5.0,1400000.0
2440.0,3.0,710000.0
3150.0,5.0,819900.0
3300.0,4.0,725000.0
3150.0,5.0,600000.0
1540.0,3.0,284200.0
1490.0,3.0,205950.0
3680.0,3.0,1230000.0
1820.0,4.0,264000.0
2460.0,3.0,305000.0
2110.0,4.0,670000.0
1890.0,4.0,320000.0
810.0,3.0,215000.0
1680.0,4.0,425000.0
2650.0,4.0,705000.0
1520.0,3.0,279950.0
2060.0,4.0,705000.0
1690.0,3.0,475000.0
1820.0,4.0,286000.0
2100.0,3.0,356000.0
1660.0,3.0,270000.0
1600.0,4.0,525000.0
1061.0,2.0,223990.0
1930.0,5.0,400000.0
2830.0,5.0,779000.0
2550.0,4.0,855000.0
1440.0,4.0,275000.0
710.0,2.0,187250.0
2170.0,3.0,510000.0
1260.0,2.0,405000.0
1260.0,3.0,204555.0
1100.0,3.0,375000.0
1170.0,2.0,324800.0
2600.0,3.0,452000.0
1010.0,2.0,337000.0
2600.0,3.0,695000.0
2090.0,3.0,355900.0
1450.0,4.0,205000.0
1608.0,3.0,274950.0
730.0,2.0,465000.0
2500.0,4.0,575000.0
4160.0,3.0,1110000.0
2240.0,4.0,654000.0
2310.0,4.0,685000.0
2570.0,5.0,710000.0
3930.0,4.0,575000.0
2910.0,4.0,645000.0
1260.0,3.0,445000.0
1540.0,3.0,690000.0
2280.0,3.0,450000.0
3320.0,3.0,959000.0
2150.0,6.0,755000.0
2800.0,4.0,999000.0
1090.0,3.0,289950.0
1040.0,2.0,580000.0
1500.0,3.0,383000.0
1890.0,3.0,359950.0
3890.0,4.0,1130000.0
1070.0,3.0,330000.0
2260.0,4.0,350000.0
1670.0,4.0,204700.0
1444.0,3.0,420000.0
670.0,2.0,107000.0
2580.0,4.0,374000.0
1620.0,4.0,415000.0
1720.0,3.0,493000.0
1210.0,3.0,290000.0
2718.0,4.0,388500.0
1900.0,3.0,550000.0
2840.0,4.0,339000.0
800.0,2.0,109500.0
2280.0,4.0,305000.0
2820.0,9.0,934000.0
2960.0,4.0,385000.0
3420.0,5.0,1200000.0
3930.0,5.0,1250000.0
2110.0,4.0,380000.0
1240.0,5.0,333000.0
860.0,2.0,187000.0
2220.0,4.0,374000.0
1210.0,2.0,235000.0
2350.0,4.0,561600.0
1820.0,5.0,393000.0
3100.0,4.0,1000000.0
1540.0,2.0,582500.0
2660.0,4.0,423000.0
2770.0,4.0,950000.0
1300.0,3.0,540000.0
3220.0,4.0,1250000.0
1630.0,3.0,740000.0
1280.0,3.0,473000.0
2230.0,4.0,500000.0
1830.0,4.0,283200.0
6200.0,5.0,1960000.0
2060.0,3.0,607000.0
1800.0,3.0,618500.0
1980.0,5.0,307700.0
2420.0,4.0,700000.0
2701.0,4.0,399895.0
2730.0,4.0,500000.0
3020.0,4.0,805000.0
1070.0,3.0,210000.0
1160.0,3.0,370000.0
3420.0,4.0,635000.0
2760.0,4.0,602500.0
2450.0,3.0,399950.0
1840.0,3.0,210500.0
2790.0,5.0,738000.0
2460.0,3.0,960000.0
1320.0,2.0,430000.0
1400.0,3.0,511555.0
1750.0,3.0,626000.0
2130.0,3.0,360000.0
1470.0,2.0,380000.0
1160.0,3.0,325000.0
2060.0,3.0,429950.0
1680.0,3.0,629950.0
1010.0,3.0,241000.0
3280.0,5.0,989000.0
4490.0,4.0,1680000.0
2100.0,3.0,999999.0
1410.0,3.0,391000.0
2140.0,4.0,340000.0
1150.0,4.0,489000.0
1750.0,4.0,464500.0
2850.0,4.0,1280000.0
2420.0,3.0,697000.0
840.0,2.0,361500.0
2310.0,4.0,640000.0
1550.0,3.0,622000.0
3100.0,3.0,759950.0
880.0,2.0,372500.0
1360.0,2.0,225000.0
1840.0,3.0,310000.0
2600.0,4.0,359900.0
3780.0,5.0,725000.0
1490.0,3.0,500000.0
2830.0,3.0,1080000.0
3880.0,3.0,1030000.0
2120.0,3.0,719000.0
1790.0,4.0,397000.0
2170.0,3.0,539000.0
2940.0,5.0,464500.0
1330.0,3.0,295000.0
2240.0,4.0,439000.0
3200.0,3.0,699000.0
1068.0,2.0,243000.0
4420.0,4.0,909500.0
2480.0,3.0,325000.0
4390.0,4.0,1280000.0
1900.0,4.0,265000.0
2150.0,3.0,950000.0
2690.0,2.0,515000.0
2656.0,4.0,495000.0
2010.0,4.0,430000.0
2320.0,3.0,530000.0
1130.0,2.0,207000.0
1340.0,3.0,349000.0
1750.0,3.0,370000.0
2660.0,5.0,1100000.0
1340.0,4.0,287000.0
4060.0,4.0,970000.0
1150.0,2.0,830000.0
1290.0,2.0,275000.0
1960.0,3.0,425000.0
2600.0,5.0,265000.0
2290.0,3.0,660000.0
3040.0,4.0,468000.0
4230.0,3.0,887500.0
1070.0,2.0,350000.0
1200.0,3.0,168000.0
2300.0,3.0,505000.0
1850.0,4.0,328000.0
1180.0,2.0,195000.0
1240.0,3.0,275000.0
2670.0,3.0,865000.0
2420.0,4.0,760000.0
1940.0,2.0,790000.0
2780.0,3.0,1140000.0
2880.0,1.0,550000.0
850.0,2.0,370000.0
2961.0,4.0,695000.0
2440.0,3.0,613000.0
980.0,3.0,197500.0
2290.0,4.0,825000.0
2270.0,4.0,676101.0
1120.0,3.0,195700.0
660.0,1.0,385000.0
2650.0,4.0,728000.0
2760.0,4.0,424950.0
3110.0,4.0,749950.0
3950.0,3.0,1930000.0
2060.0,2.0,213500.0
1520.0,4.0,450000.0
710.0,2.0,153000.0
1760.0,3.0,449900.0
1540.0,3.0,384000.0
2900.0,4.0,637000.0
2350.0,4.0,367000.0
870.0,2.0,240000.0
1730.0,3.0,445000.0
2714.0,4.0,485230.0
2620.0,4.0,659500.0
1840.0,5.0,435000.0
2020.0,3.0,528000.0
3700.0,4.0,898000.0
2260.0,3.0,335000.0
1570.0,2.0,782000.0
1780.0,4.0,435000.0
3300.0,5.0,1510000.0
1070.0,3.0,361500.0
1900.0,4.0,425000.0
2850.0,3.0,1150000.0
2690.0,3.0,650000.0
1660.0,3.0,295000.0
1510.0,2.0,473000.0
2260.0,4.0,635000.0
3780.0,3.0,1150000.0
1690.0,3.0,499000.0
1500.0,4.0,470000.0
1460.0,3.0,315000.0
2100.0,4.0,840000.0
1000.0,2.0,397000.0
2780.0,3.0,825500.0
2000.0,3.0,561000.0
840.0,3.0,199950.0
1510.0,3.0,675000.0
1910.0,4.0,300000.0
1840.0,4.0,404000.0
3070.0,5.0,420000.0
3450.0,4.0,850000.0
1920.0,3.0,350000.0
1310.0,2.0,187300.0
1270.0,3.0,555000.0
2740.0,5.0,605000.0
3240.0,4.0,635700.0
3690.0,4.0,1120000.0
1080.0,3.0,115000.0
930.0,2.0,360000.0
3290.0,4.0,715000.0
1360.0,3.0,369950.0
2050.0,4.0,398000.0
1100.0,3.0,285000.0
2770.0,3.0,675000.0
1740.0,3.0,733000.0
2150.0,4.0,573000.0
1620.0,2.0,475000.0
2280.0,4.0,515000.0
1480.0,2.0,468000.0
2130.0,4.0,620000.0
2670.0,4.0,275000.0
2990.0,5.0,357000.0
1540.0,3.0,325500.0
2180.0,4.0,530000.0
1960.0,4.0,308000.0
1790.0,4.0,375000.0
2060.0,3.0,685000.0
2200.0,4.0,410000.0
1830.0,3.0,550000.0
1800.0,3.0,205000.0
2150.0,3.0,580000.0
2710.0,3.0,627000.0
1160.0,3.0,315000.0
1410.0,4.0,413000.0
1570.0,3.0,371000.0
2710.0,4.0,502700.0
1553.0,3.0,412000.0
3060.0,4.0,753000.0
1490.0,3.0,429900.0
1280.0,3.0,368000.0
1580.0,3.0,525000.0
2600.0,4.0,750000.0
1530.0,3.0,607500.0
1620.0,3.0,345000.0
960.0,3.0,490000.0
3020.0,5.0,320000.0
4960.0,4.0,1430000.0
3170.0,4.0,1040000.0
2620.0,4.0,565000.0
1390.0,3.0,275000.0
2580.0,4.0,899000.0
1370.0,2.0,548000.0
2550.0,3.0,1100000.0
1084.0,2.0,265000.0
1220.0,2.0,245000.0
1410.0,3.0,245000.0
1110.0,3.0,345000.0
1330.0,3.0,348000.0
1170.0,2.0,512000.0
2740.0,4.0,350000.0
2750.0,4.0,418000.0
1740.0,3.0,472000.0
1660.0,3.0,410000.0
2360.0,3.0,1760000.0
1800.0,4.0,305000.0
1060.0,3.0,420000.0
1690.0,3.0,260000.0
3400.0,3.0,951000.0
3030.0,4.0,622950.0
2780.0,4.0,563500.0
2920.0,3.0,650000.0
2550.0,4.0,660000.0
980.0,2.0,438000.0
1790.0,3.0,475000.0
3450.0,4.0,832500.0
3780.0,4.0,1600000.0
2230.0,4.0,700000.0
1200.0,2.0,546000.0
680.0,1.0,200000.0
1600.0,3.0,455000.0
2910.0,4.0,945000.0
1090.0,3.0,382500.0
1810.0,4.0,560000.0
3020.0,4.0,1190000.0
1782.0,3.0,326000.0
3930.0,5.0,1740000.0
2470.0,4.0,565000.0
1600.0,3.0,280000.0
2150.0,4.0,229950.0
4660.0,5.0,2640000.0
2840.0,4.0,945000.0
982.0,2.0,250000.0
750.0,2.0,258000.0
940.0,3.0,358000.0
740.0,2.0,392800.0
1270.0,2.0,605000.0
1790.0,5.0,346000.0
1930.0,4.0,328000.0
1170.0,3.0,265000.0
2380.0,5.0,545000.0
3200.0,4.0,385000.0
2730.0,4.0,510000.0
1550.0,4.0,433000.0
1980.0,3.0,435000.0
2510.0,4.0,490000.0
1400.0,2.0,200000.0
1200.0,4.0,240000.0
3170.0,4.0,910000.0
2100.0,3.0,720000.0
1210.0,3.0,244500.0
4270.0,5.0,1600000.0
2720.0,4.0,560000.0
960.0,2.0,358000.0
2580.0,4.0,937750.0
1950.0,3.0,540000.0
2470.0,3.0,850000.0
1060.0,3.0,315000.0
2450.0,3.0,952000.0
670.0,2.0,190000.0
2920.0,5.0,500000.0
2150.0,4.0,399950.0
3080.0,5.0,455000.0
1430.0,3.0,384000.0
1210.0,2.0,351358.0
2310.0,7.0,727160.0
1080.0,2.0,550000.0
3580.0,4.0,879900.0
1650.0,3.0,350000.0
1470.0,4.0,250000.0
2930.0,3.0,838000.0
1300.0,3.0,245100.0
1000.0,3.0,400000.0
1650.0,3.0,272000.0
2850.0,6.0,360000.0
1390.0,3.0,259000.0
2080.0,3.0,270000.0
1340.0,2.0,381000.0
3230.0,4.0,875000.0
3060.0,3.0,970000.0
2070.0,3.0,289950.0
1300.0,2.0,501000.0
1680.0,3.0,265000.0
1240.0,3.0,415500.0
2090.0,5.0,315000.0
2380.0,4.0,735000.0
1600.0,3.0,275000.0
1890.0,4.0,675000.0
3500.0,3.0,797000.0
2550.0,4.0,415000.0
1200.0,3.0,339900.0
1190.0,3.0,410000.0
1390.0,3.0,450000.0
1310.0,3.0,150000.0
960.0,3.0,137124.0
2290.0,3.0,635000.0
1940.0,4.0,1150000.0
3130.0,4.0,671000.0
1340.0,3.0,335000.0
1010.0,2.0,658000.0
2260.0,3.0,440000.0
1690.0,3.0,390000.0
1120.0,2.0,465000.0
870.0,2.0,234000.0
4240.0,4.0,1660000.0
2350.0,3.0,390000.0
2770.0,4.0,685000.0
1550.0,3.0,268000.0
2380.0,4.0,330000.0
1370.0,1.0,565000.0
1140.0,3.0,172500.0
3180.0,4.0,510000.0
3200.0,4.0,1260000.0
3370.0,4.0,1330000.0
2520.0,4.0,565000.0
1100.0,3.0,423000.0
1670.0,4.0,476500.0
880.0,1.0,255000.0
1530.0,3.0,255000.0
2420.0,4.0,485000.0
2360.0,4.0,260000.0
1640.0,3.0,480000.0
1030.0,2.0,397000.0
1780.0,2.0,398500.0
2080.0,4.0,385000.0
2430.0,4.0,310000.0
2473.0,5.0,343000.0
3730.0,5.0,979700.0
2040.0,4.0,510000.0
1070.0,2.0,382000.0
2340.0,5.0,235500.0
1330.0,3.0,236000.0
1270.0,3.0,190000.0
2790.0,4.0,445000.0
460.0,1.0,247000.0
2780.0,5.0,550000.0
1280.0,3.0,360000.0
1250.0,3.0,275000.0
1820.0,3.0,438000.0
2500.0,4.0,599950.0
6040.0,6.0,1150000.0
2560.0,4.0,650000.0
1630.0,3.0,279000.0
2460.0,4.0,715000.0
1500.0,3.0,392000.0
3510.0,4.0,723000.0
1390.0,3.0,396000.0
960.0,2.0,365000.0
1080.0,1.0,112000.0
2370.0,4.0,399888.0
1690.0,3.0,259900.0
1300.0,3.0,595000.0
2990.0,3.0,525000.0
1420.0,3.0,224097.0
1680.0,3.0,394000.0
1610.0,4.0,215000.0
1030.0,3.0,277284.0
910.0,3.0,300000.0
860.0,2.0,256000.0
2630.0,4.0,619990.0
4940.0,4.0,800000.0
2730.0,4.0,712000.0
2250.0,3.0,445838.0
2680.0,4.0,400000.0
2140.0,4.0,329950.0
1250.0,3.0,400000.0
1010.0,3.0,180000.0
3350.0,4.0,925000.0
2290.0,4.0,785000.0
2310.0,4.0,400000.0
1670.0,3.0,424000.0
1170.0,3.0,592500.0
1560.0,3.0,273000.0
2860.0,4.0,583500.0
680.0,2.0,275000.0
2040.0,3.0,245000.0
1440.0,3.0,252000.0
2700.0,4.0,723000.0
1070.0,3.0,385000.0
2310.0,4.0,592100.0
2020.0,4.0,240000.0
1240.0,3.0,221000.0
6640.0,4.0,1820000.0
3040.0,4.0,540000.0
2080.0,3.0,715000.0
2170.0,3.0,315000.0
2090.0,4.0,417000.0
960.0,3.0,320000.0
2610.0,4.0,335000.0
750.0,2.0,210000.0
2500.0,5.0,840000.0
1720.0,3.0,935000.0
2280.0,3.0,875000.0
2330.0,4.0,375000.0
2690.0,4.0,340000.0
2850.0,3.0,364988.0
1650.0,4.0,445000.0
1980.0,3.0,235000.0
1480.0,3.0,439000.0
4320.0,5.0,887250.0
2300.0,3.0,680000.0
1170.0,2.0,459500.0
1810.0,3.0,251700.0
1480.0,4.0,275000.0
1990.0,3.0,545000.0
1270.0,3.0,447000.0
1730.0,5.0,249950.0
1220.0,3.0,306000.0
2990.0,4.0,698000.0
860.0,2.0,370000.0
2180.0,4.0,677000.0
1850.0,3.0,299000.0
2620.0,4.0,499431.0
1990.0,5.0,852000.0
910.0,2.0,285000.0
2580.0,3.0,340000.0
1440.0,3.0,491000.0
2720.0,3.0,455000.0
3750.0,3.0,782500.0
2060.0,3.0,510000.0
1880.0,4.0,333000.0
990.0,3.0,399000.0
1700.0,3.0,262000.0
3000.0,4.0,500000.0
1750.0,3.0,525000.0
1300.0,4.0,428000.0
1150.0,2.0,425000.0
1510.0,3.0,250000.0
1630.0,3.0,497000.0
1250.0,2.0,267100.0
1570.0,3.0,274950.0
1810.0,2.0,375000.0
1650.0,2.0,580000.0
2250.0,4.0,497000.0
1250.0,2.0,575000.0
2560.0,3.0,465000.0
2520.0,3.0,449888.0
1310.0,3.0,470000.0
2180.0,6.0,235000.0
2020.0,4.0,595000.0
1900.0,3.0,405000.0
3490.0,4.0,975000.0
3790.0,3.0,1600000.0
2470.0,4.0,485000.0
5860.0,4.0,2400000.0
6070.0,5.0,1550000.0
960.0,3.0,200000.0
1560.0,3.0,254000.0
1460.0,2.0,299950.0
1030.0,3.0,229950.0
1010.0,3.0,317000.0
1900.0,3.0,335000.0
1850.0,4.0,475000.0
2400.0,4.0,650000.0
1960.0,3.0,613000.0
2990.0,4.0,760000.0
1830.0,3.0,360000.0
2450.0,4.0,800000.0
2370.0,4.0,603000.0
1000.0,3.0,275000.0
1840.0,3.0,329000.0
3190.0,5.0,1030000.0
1460.0,3.0,629000.0
1800.0,4.0,550000.0
3110.0,4.0,367500.0
3990.0,4.0,2720000.0
2600.0,4.0,300000.0
2690.0,3.0,979000.0
1960.0,2.0,395000.0
2070.0,3.0,279000.0
1210.0,3.0,237000.0
1070.0,3.0,240000.0
1740.0,3.0,257000.0
2170.0,4.0,466000.0
3510.0,4.0,931088.0
2020.0,4.0,521000.0
1430.0,2.0,380950.0
2170.0,4.0,685000.0
1460.0,3.0,775000.0
2130.0,3.0,819000.0
1930.0,4.0,325000.0
3180.0,4.0,960000.0
1380.0,3.0,426000.0
760.0,1.0,95000.0
1490.0,3.0,390000.0
1620.0,3.0,298000.0
3870.0,5.0,850000.0
1840.0,3.0,645000.0
2910.0,3.0,780000.0
2410.0,4.0,608000.0
930.0,3.0,465000.0
3402.0,4.0,498000.0
1730.0,4.0,270000.0
3430.0,4.0,813000.0
2880.0,4.0,845000.0
2230.0,3.0,585000.0
1970.0,4.0,274900.0
1820.0,4.0,595000.0
2960.0,4.0,883000.0
2830.0,5.0,451000.0
1050.0,3.0,325000.0
1600.0,3.0,395000.0
800.0,2.0,180000.0
5050.0,4.0,1340000.0
3160.0,4.0,467500.0
2780.0,4.0,660000.0
3390.0,4.0,775000.0
2710.0,5.0,419354.0
1210.0,3.0,353000.0
3310.0,3.0,770000.0
2030.0,3.0,389000.0
1190.0,2.0,229000.0
2440.0,4.0,475000.0
1680.0,3.0,450000.0
1060.0,3.0,354000.0
1740.0,3.0,325000.0
2740.0,4.0,689900.0
1920.0,4.0,415000.0
1670.0,3.0,555565.0
2390.0,4.0,339000.0
1670.0,3.0,505000.0
3160.0,2.0,589900.0
1520.0,3.0,296475.0
1180.0,3.0,400000.0
2820.0,4.0,432000.0
3030.0,3.0,599900.0
3820.0,4.0,991500.0
1680.0,4.0,451000.0
2230.0,3.0,340000.0
2840.0,4.0,557000.0
5180.0,4.0,1490000.0
1940.0,3.0,685000.0
1980.0,3.0,470000.0
1820.0,3.0,365000.0
5150.0,3.0,2250000.0
1790.0,3.0,336000.0
2510.0,3.0,225000.0
1620.0,3.0,345000.0
1570.0,3.0,458000.0
1580.0,3.0,549800.0
720.0,2.0,285000.0
840.0,2.0,400000.0
2630.0,4.0,454000.0
1810.0,3.0,384205.0
1210.0,2.0,326000.0
1910.0,4.0,475000.0
1510.0,5.0,455000.0
2450.0,4.0,729000.0
2630.0,3.0,778000.0
1540.0,3.0,420000.0
1110.0,3.0,217000.0
1470.0,3.0,540000.0
1920.0,4.0,399950.0
1560.0,3.0,415000.0
720.0,2.0,419000.0
1580.0,4.0,159075.0
1280.0,2.0,281000.0
1740.0,3.0,496700.0
1240.0,3.0,235000.0
2260.0,3.0,514000.0
2750.0,5.0,840000.0
3860.0,5.0,820875.0
1850.0,4.0,278000.0
1340.0,2.0,290000.0
3420.0,3.0,1230000.0
1620.0,3.0,260656.0
2090.0,2.0,477500.0
1870.0,3.0,425000.0
1610.0,3.0,203000.0
1600.0,4.0,257700.0
3500.0,4.0,780000.0
1820.0,3.0,265000.0
2280.0,3.0,364250.0
920.0,2.0,363000.0
2400.0,4.0,635000.0
2450.0,3.0,850000.0
1670.0,2.0,495000.0
2650.0,4.0,545000.0
1500.0,3.0,400000.0
1240.0,3.0,529950.0
2790.0,3.0,560000.0
1270.0,3.0,346000.0
1210.0,3.0,465000.0
1770.0,4.0,620000.0
1070.0,3.0,195000.0
1280.0,4.0,367400.0
1700.0,3.0,800000.0
1840.0,4.0,190000.0
1420.0,3.0,362000.0
1410.0,2.0,399900.0
3160.0,4.0,558000.0
1590.0,3.0,225000.0
2701.0,4.0,270000.0
1790.0,3.0,451000.0
1340.0,2.0,400000.0
2280.0,4.0,721000.0
2520.0,4.0,470000.0
1450.0,3.0,382000.0
1080.0,2.0,345000.0
1310.0,2.0,253000.0
3190.0,4.0,832000.0
1530.0,3.0,545000.0
1940.0,3.0,555000.0
840.0,1.0,124000.0
2100.0,4.0,368000.0
3380.0,3.0,751000.0
3080.0,4.0,750000.0
2540.0,3.0,510000.0
2730.0,4.0,507000.0
1130.0,2.0,204950.0
2290.0,3.0,209950.0
2110.0,4.0,606000.0
1680.0,3.0,252000.0
1080.0,3.0,210000.0
2540.0,3.0,735000.0
2732.0,5.0,480000.0
2190.0,4.0,625000.0
1300.0,3.0,232000.0
2620.0,4.0,405000.0
1540.0,3.0,384950.0
1320.0,3.0,325000.0
700.0,1.0,350000.0
3120.0,4.0,615000.0
1990.0,3.0,500000.0
1830.0,3.0,300000.0
4150.0,4.0,1950000.0
2910.0,4.0,765000.0
1780.0,4.0,350000.0
4550.0,4.0,3080000.0
720.0,2.0,240000.0
2080.0,2.0,1190000.0
1530.0,2.0,700180.0
2140.0,2.0,680000.0
2770.0,4.0,550000.0
2330.0,5.0,572500.0
2620.0,4.0,460000.0
2230.0,3.0,700000.0
4930.0,5.0,1700000.0
3680.0,3.0,722080.0
1510.0,2.0,451101.0
2280.0,3.0,475000.0
990.0,2.0,620000.0
2200.0,5.0,320900.0
1420.0,3.0,300000.0
2370.0,2.0,1060000.0
1260.0,3.0,425000.0
960.0,3.0,349810.0
4070.0,4.0,965000.0
2170.0,4.0,445000.0
2370.0,4.0,351000.0
3240.0,3.0,812000.0
1170.0,3.0,260000.0
1280.0,2.0,364000.0
1450.0,4.0,277000.0
1130.0,3.0,270000.0
1580.0,3.0,289000.0
770.0,2.0,259950.0
1800.0,3.0,508000.0
